날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,마늘거래량,마늘생산량,마늘저장이월량,마늘수입량,마늘수입금액,마늘재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가,마늘가격
2017-06-08,0,0,20.5,26.4,15.9,65,8,2.5,12,73.07,303580,3742,43040,58210,24864,1806.35,1471.13,1261.12,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,3328.569904
2017-06-09,0.4,14.1,22,28.6,15.5,60,11,2.6,13,62.23,303580,3742,43040,58210,24864,1805.91,1470.03,1259.81,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,4099.77275
2017-06-10,0.4,4.5,21.2,26.6,16.6,62,10,2.1,11.8,38.66,303580,3742,43040,58210,24864,1804.22,1468.87,1258.45,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,3936.388965
2017-06-12,0,0.5,19.5,24.8,14.7,59,18,2.2,10.6,205.71,303580,3742,43040,58210,24864,1802.34,1467.61,1257.18,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,3306.673672
2017-06-13,2.1,29.8,19.2,25.4,14.7,69,26,1.7,10,55.88,303580,3742,43040,58210,24864,1800.32,1466.07,1255.56,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,3721.052019
2017-06-14,0,0.1,20.7,27.2,14.4,66,19,2,10.3,77.71,303580,3742,43040,58210,24864,1800.63,1464.71,1254.23,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,3201.964689
2017-06-15,0,0.6,22.6,29.8,16,59,16,2.3,10.5,45.44,303580,3742,43040,58210,24864,1800.06,1463.29,1252.92,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,3325.393551
2017-06-16,0,0.1,22.2,28.7,16.4,65,17,1.9,10.9,77.18,303580,3742,43040,58210,24864,1798.5,1461.75,1251.31,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,3755.590809
2017-06-17,0,0,22.4,29.3,16.3,63,15,1.7,7.8,33.01,303580,3742,43040,58210,24864,1797.66,1460.28,1249.72,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,3797.856446
2017-06-19,0,0,24.2,31.7,17.1,59,13,1.5,8.6,93.3,303580,3742,43040,58210,24864,1797.04,1458.78,1248.38,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,3336.887694
2017-06-20,2.1,29.7,23.2,28.7,18.1,64,19,1.6,10.8,46.84,303580,3742,43040,58210,24864,1796.22,1457.15,1246.83,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,4041.814201
2017-06-21,0.3,6.2,23.4,29.1,18.7,67,23,1.9,8.9,64.64,303580,3742,43040,58210,24864,1795.1,1455.31,1245.27,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,3516.238328
2017-06-22,0,0,23.9,30.3,18.2,67,19,1.7,8,43.53,303580,3742,43040,58210,24864,1794.76,1453.61,1243.62,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,3906.409778
2017-06-23,0,5.4,24.7,31.5,18.6,64,14,1.5,7.2,50.78,303580,3742,43040,58210,24864,1794.34,1452.03,1242.22,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,4074.75513
2017-06-24,2.5,56.5,23.2,29,19.3,72,18,1.4,7.9,19.27,303580,3742,43040,58210,24864,1793.33,1450.76,1240.87,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,4382.910053
2017-06-26,12.4,162.6,22.2,26.8,19.6,83,36,1.7,7.4,43.45,303580,3742,43040,58210,24864,1792.27,1449.24,1239.39,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,4138.836552
2017-06-27,3,27,23.1,28.1,19.7,78,29,1.6,7,24.12,303580,3742,43040,58210,24864,1791.02,1447.56,1237.91,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,4255.52206
2017-06-28,1.5,57.8,24.2,29.9,19.8,75,30,1.5,6.4,38.41,303580,3742,43040,58210,24864,1789.14,1446.23,1236.74,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,3962.978781
2017-06-29,5.2,67.4,23.9,28.6,20.4,78,30,1.4,9.8,32.41,303580,3742,43040,58210,24864,1788.95,1444.98,1235.64,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,4582.135592
2017-06-30,0.3,11.3,25.3,30.4,20.8,74,25,1.6,7,95.05,303580,3742,43040,58210,24864,1788.52,1444.1,1234.86,1.8,7.2,0.9,1.8,1,2.2,1.3,2.3,3844.194098
2017-07-01,4,26.6,25.3,29,22.6,80,32,1.8,12.7,25.16,303580,3742,43040,58210,24864,1788.61,1442.37,1232.91,2.2,7,0.7,1.7,1,2.5,1.8,3,4106.688531
2017-07-03,29.4,134.4,25.6,29.1,23.5,86,39,2.6,12.5,65.93,303580,3742,43040,58210,24864,1788.43,1441.16,1231.72,2.2,7,0.7,1.7,1,2.5,1.8,3,4066.367958
2017-07-04,20.7,146.5,25.4,29.8,22.9,86,33,1.6,12.7,24.75,303580,3742,43040,58210,24864,1788.48,1440.41,1230.93,2.2,7,0.7,1.7,1,2.5,1.8,3,4867.359316
2017-07-05,1.7,124.4,26,31.2,22.5,79,27,1.3,10.1,30.44,303580,3742,43040,58210,24864,1787.9,1439.67,1230.41,2.2,7,0.7,1.7,1,2.5,1.8,3,4215.841699
2017-07-06,15,144.3,25.4,30.5,22,84,26,1.4,8.8,28.06,303580,3742,43040,58210,24864,1788.82,1439.24,1230.08,2.2,7,0.7,1.7,1,2.5,1.8,3,3827.342693
2017-07-07,4.4,51.5,26,29.1,22.9,86,46,1.8,12.3,20.6,303580,3742,43040,58210,24864,1787.56,1438.93,1229.63,2.2,7,0.7,1.7,1,2.5,1.8,3,3980.853412
2017-07-08,24.4,117.9,25.6,28.6,23.4,89,51,1.7,13.5,14.66,303580,3742,43040,58210,24864,1787.92,1438.51,1229.1,2.2,7,0.7,1.7,1,2.5,1.8,3,4769.92767
2017-07-10,26.7,146.5,26.1,28.5,24.1,88,50,2.5,13.4,27.34,303580,3742,43040,58210,24864,1787.55,1438.21,1229.02,2.2,7,0.7,1.7,1,2.5,1.8,3,4385.075831
2017-07-11,4.8,73.3,26.5,30.7,23.2,79,35,2.2,11.3,23.3,303580,3742,43040,58210,24864,1790.36,1438.76,1229.67,2.2,7,0.7,1.7,1,2.5,1.8,3,4331.285445
2017-07-12,0,0.2,27.2,32.6,23.1,76,23,1.6,6.9,23.35,303580,3742,43040,58210,24864,1790.83,1438.42,1229.4,2.2,7,0.7,1.7,1,2.5,1.8,3,4484.659715
2017-07-13,0,0.1,27.1,33,22.2,75,20,1.6,7.8,19.12,303580,3742,43040,58210,24864,1791.06,1438.22,1229.21,2.2,7,0.7,1.7,1,2.5,1.8,3,4607.915054
2017-07-14,9.8,96.5,26.8,33.2,22.9,80,34,1.7,12.2,33.65,303580,3742,43040,58210,24864,1791.28,1438.05,1229.32,2.2,7,0.7,1.7,1,2.5,1.8,3,4139.011411
2017-07-15,20.7,121,25.5,28.4,23.1,87,45,1.8,14,18.45,303580,3742,43040,58210,24864,1791.43,1437.96,1228.95,2.2,7,0.7,1.7,1,2.5,1.8,3,4788.004986
2017-07-17,6.2,48,26.4,30.6,23.4,83,39,1.8,10.7,42.9,303580,3742,43040,58210,24864,1790.91,1438,1229.42,2.2,7,0.7,1.7,1,2.5,1.8,3,3851.180668
2017-07-18,3.4,38.9,26,30,23.1,84,43,1.5,9.9,23.16,303580,3742,43040,58210,24864,1788.87,1437.89,1229.2,2.2,7,0.7,1.7,1,2.5,1.8,3,4397.426179
2017-07-19,0,18.5,27.4,32.8,23.5,79,36,1.3,5.6,22.66,303580,3742,43040,58210,24864,1788.88,1437.75,1229.21,2.2,7,0.7,1.7,1,2.5,1.8,3,4385.448711
2017-07-20,0,0.1,28.4,33.6,23.8,77,33,1.4,6.9,25.67,303580,3742,43040,58210,24864,1788.38,1437.78,1229.31,2.2,7,0.7,1.7,1,2.5,1.8,3,4729.129329
2017-07-21,0.7,18.7,29.4,34.1,25.5,77,32,1.7,8.4,23.68,303580,3742,43040,58210,24864,1788.69,1437.68,1229.31,2.2,7,0.7,1.7,1,2.5,1.8,3,4572.265369
2017-07-22,4.6,90.4,27.8,32.2,24.8,83,31,1.5,8,15.03,303580,3742,43040,58210,24864,1788.63,1437.64,1229.1,2.2,7,0.7,1.7,1,2.5,1.8,3,4697.698603
2017-07-24,10,66.4,27.1,31.2,24.9,88,37,1.1,8,100.37,303580,3742,43040,58210,24864,1789.37,1437.59,1229.35,2.2,7,0.7,1.7,1,2.5,1.8,3,3695.924666
2017-07-25,10.7,65,26.8,31,23.9,84,33,1.7,8.4,22.83,303580,3742,43040,58210,24864,1789.71,1437.7,1229.46,2.2,7,0.7,1.7,1,2.5,1.8,3,4146.596364
2017-07-26,0,116.2,26,30.8,21.7,71,30,2,10.9,33.68,303580,3742,43040,58210,24864,1789.17,1437.85,1229.65,2.2,7,0.7,1.7,1,2.5,1.8,3,4467.165212
2017-07-27,0.3,8.2,25.5,31.1,20.4,72,22,1.4,10.6,25.52,303580,3742,43040,58210,24864,1788.49,1438.02,1229.74,2.2,7,0.7,1.7,1,2.5,1.8,3,4111.159887
2017-07-28,11.3,132.5,26,30.2,22.2,83,31,1.2,6.1,15.35,303580,3742,43040,58210,24864,1788.52,1438.2,1230.08,2.2,7,0.7,1.7,1,2.5,1.8,3,4805.990229
2017-07-29,7.4,37.5,25.4,28.5,23.4,86,52,1.6,7.4,11.78,303580,3742,43040,58210,24864,1789.21,1438.31,1230.18,2.2,7,0.7,1.7,1,2.5,1.8,3,4226.951193
2017-07-31,19.9,128.5,24.8,27,23.1,92,55,1.2,11.4,31.62,303580,3742,43040,58210,24864,1789.5,1438.87,1230.91,2.2,7,0.7,1.7,1,2.5,1.8,3,3663.63917
2017-08-01,2.2,30,26.6,31.9,22.9,84,38,1.4,10.5,15.44,303580,3742,43040,58210,24864,1789.87,1439.43,1231.63,2.5,10.7,1,1.6,1,2.4,1.8,3.5,6492.579643
2017-08-02,0.4,19.5,27.2,32,23.8,81,38,1.4,8.5,24.94,303580,3742,43040,58210,24864,1789.97,1439.82,1232.14,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4683.252886
2017-08-03,0,0,27.2,31.9,23.1,74,28,2,10.8,19.45,303580,3742,43040,58210,24864,1791.11,1440.31,1232.91,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4724.668278
2017-08-04,0,2,28.5,33.9,23.5,75,35,1.6,10.8,13.64,303580,3742,43040,58210,24864,1791.95,1440.98,1233.55,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4550.333553
2017-08-05,0.6,17.9,29.6,35.1,24.7,75,31,1.5,8,0.41,303580,3742,43040,58210,24864,1792.38,1441.5,1234.17,2.5,10.7,1,1.6,1,2.4,1.8,3.5,2064.95098
2017-08-07,1.6,20.5,28.5,33.8,24.8,75,22,1.8,10.6,21.75,303580,3742,43040,58210,24864,1792.46,1442.77,1235.69,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4809.705761
2017-08-08,0.4,58.7,27.4,32.3,23.5,76,32,1.4,19.7,13.24,303580,3742,43040,58210,24864,1795.71,1444.78,1237.83,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4028.333434
2017-08-09,11.6,109.3,25.6,28.4,23.5,88,40,1.5,13.5,24.79,303580,3742,43040,58210,24864,1798.43,1446.06,1239.1,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4193.657025
2017-08-10,15.7,96.5,25.6,29.1,23.4,88,45,1.4,8.5,13.92,303580,3742,43040,58210,24864,1801.44,1447.55,1240.77,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4283.290693
2017-08-11,8.8,125.8,25.8,31.2,22.3,81,33,1.5,11.8,14.93,303580,3742,43040,58210,24864,1801.69,1448.48,1241.79,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4423.045272
2017-08-12,0.8,41,25.6,30.3,21.8,77,35,1.6,9.5,17.3,303580,3742,43040,58210,24864,1802.36,1449.53,1242.71,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4135.9592
2017-08-14,42.9,164.8,22.9,25.1,21.4,90,54,2.1,16.8,46.77,303580,3742,43040,58210,24864,1803.5,1450.81,1244.05,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4313.700425
2017-08-15,29.1,93.5,23.2,25.2,21.6,94,60,1.8,9.9,14.45,303580,3742,43040,58210,24864,1806.86,1452.62,1245.59,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4693.40771
2017-08-16,6.4,62,24.6,28.3,22,87,54,1.8,8.2,26.77,303580,3742,43040,58210,24864,1808.32,1453.26,1246.56,2.5,10.7,1,1.6,1,2.4,1.8,3.5,3353.319311
2017-08-17,5.3,59,24.5,28.7,21.8,86,48,1.4,7.8,16.62,303580,3742,43040,58210,24864,1810.47,1454.28,1247.56,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4356.519791
2017-08-18,6,89.4,25,29.9,21.7,84,45,1.1,6.9,20.13,303580,3742,43040,58210,24864,1810.76,1455.01,1248.3,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4301.002832
2017-08-19,8.1,109.8,24.9,29.1,21.9,86,49,1.3,13.2,19.08,303580,3742,43040,58210,24864,1810.15,1455.6,1248.92,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4230.023695
2017-08-21,26,89.1,25.4,29.4,23,90,52,1.8,18,31.13,303580,3742,43040,58210,24864,1809.69,1456.62,1249.9,2.5,10.7,1,1.6,1,2.4,1.8,3.5,3627.309667
2017-08-22,8.2,73.4,26.7,31.6,23.4,85,42,1.4,9.1,21.27,303580,3742,43040,58210,24864,1810.82,1457.27,1250.72,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4580.532396
2017-08-23,10.6,83.5,27.8,32,24.4,84,44,1.9,10.6,34.83,303580,3742,43040,58210,24864,1811.12,1457.81,1251.24,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4168.561605
2017-08-24,14.4,89,28,31.6,24.7,81,45,3,13.6,17,303580,3742,43040,58210,24864,1811.26,1458.37,1251.78,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4436.20613
2017-08-25,3,155.3,25.9,31.3,21.2,73,19,1.5,10.6,94.15,303580,3742,43040,58210,24864,1810.85,1458.81,1252.13,2.5,10.7,1,1.6,1,2.4,1.8,3.5,3990.730994
2017-08-26,0,0.1,23.2,29.6,17.9,61,12,1.7,8,41.52,303580,3742,43040,58210,24864,1811.88,1459.66,1252.84,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4688.211779
2017-08-28,8.4,41.8,23.7,28.8,18.3,79,26,1.5,8.7,16.47,303580,3742,43040,58210,24864,1811.23,1460.66,1253.84,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4978.838941
2017-08-29,1.1,29.5,22.3,26.9,18.2,66,19,2.4,12.2,32.73,303580,3742,43040,58210,24864,1811.86,1461.6,1254.68,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4422.035257
2017-08-30,0,0.5,19.7,24,16.6,65,25,1.7,10.8,29.72,303580,3742,43040,58210,24864,1812.96,1462.3,1255.28,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4122.284292
2017-08-31,0,0,21.1,27.3,15.5,69,27,1.8,10.8,35.25,303580,3742,43040,58210,24864,1813.23,1462.61,1255.71,2.5,10.7,1,1.6,1,2.4,1.8,3.5,4428.940906
2017-09-01,0,0.7,21.3,27.6,16,67,22,1.8,9.9,20.87,303580,3742,43040,58210,24864,1814.6,1463.76,1256.63,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4429.866788
2017-09-02,0,0,20.7,26.5,15.3,72,26,1.5,8.2,16.15,303580,3742,43040,58210,24864,1814.13,1464.34,1256.87,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4666.154466
2017-09-04,0,14.2,21.9,27.7,17,71,19,1.5,9.2,18.98,303580,3742,43040,58210,24864,1813.56,1465.35,1257.79,2,4.1,1.2,1.5,1,2.3,1.6,2.8,3774.824378
2017-09-05,1.6,15.8,20.7,23.4,18.1,84,49,1.2,7.5,31.22,303580,3742,43040,58210,24864,1814.42,1466.28,1258.34,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4420.063363
2017-09-06,15.4,91.5,20.9,23.9,18.5,88,43,1,11,19.18,303580,3742,43040,58210,24864,1814.35,1466.99,1258.77,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4406.136266
2017-09-07,1.2,36.3,21.4,26.9,17.8,81,42,1.4,9.1,15.41,303580,3742,43040,58210,24864,1815.43,1467.98,1259.7,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4714.321155
2017-09-08,0,0,22.4,28.8,17.7,77,30,1.3,7.7,15.65,303580,3742,43040,58210,24864,1815.99,1469.35,1261.03,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4761.021349
2017-09-09,0,0,22.2,28.8,17.4,79,23,1.1,5.3,16.96,303580,3742,43040,58210,24864,1816.14,1470.74,1262.06,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4727.471698
2017-09-11,46.6,308,20.6,23.6,18.2,90,51,1.9,16.7,21.84,303580,3742,43040,58210,24864,1816.06,1472.94,1264.02,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4368.882768
2017-09-12,0,9.2,21.8,27.8,17.1,75,24,1.7,9.9,21.93,303580,3742,43040,58210,24864,1820.25,1475.32,1266.83,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4428.349476
2017-09-13,0,1,20.1,27.2,14.4,66,10,1.7,9.3,22.03,303580,3742,43040,58210,24864,1821.24,1477.01,1268.36,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4705.434348
2017-09-14,0,2.2,20.3,27.2,13.6,70,20,1.6,8.8,32.84,303580,3742,43040,58210,24864,1822.7,1478.52,1269.71,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4490.601212
2017-09-15,0,0.1,20.6,25.3,16.5,62,25,2.9,11.6,31.36,303580,3742,43040,58210,24864,1823.78,1480.04,1271.4,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4676.069584
2017-09-16,0.1,3.3,20.5,24.8,16.1,68,35,2.7,15.3,14.67,303580,3742,43040,58210,24864,1824.4,1481.65,1272.82,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4943.613717
2017-09-18,0,0,20.7,27.2,15.2,74,27,1.5,9.1,51.89,303580,3742,43040,58210,24864,1825.35,1483.77,1274.84,2,4.1,1.2,1.5,1,2.3,1.6,2.8,3728.250318
2017-09-19,3.5,31.1,21.9,27.3,16.5,78,29,2.1,9.4,22.05,303580,3742,43040,58210,24864,1826.16,1485.17,1276.16,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4829.28962
2017-09-20,0.4,6.2,19.7,24.5,14,63,17,2.1,10.2,15.15,303580,3742,43040,58210,24864,1826.06,1486.11,1277.17,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4893.922513
2017-09-21,0,0,18.2,25.7,11.8,73,14,1.3,7.5,54.86,303580,3742,43040,58210,24864,1826.46,1487.25,1278.3,2,4.1,1.2,1.5,1,2.3,1.6,2.8,3337.636077
2017-09-22,0,3.3,19.3,26.5,14,76,17,1.3,10.2,16.36,303580,3742,43040,58210,24864,1827.73,1488.24,1279.34,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4999.739487
2017-09-23,0,0.5,19.9,26.3,14.9,79,1,1.2,8.4,21.47,303580,3742,43040,58210,24864,1827.18,1489.15,1280.14,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4878.905281
2017-09-25,0,0,21.8,28.5,16.9,76,24,1.4,7.9,56.96,303580,3742,43040,58210,24864,1829.13,1490.52,1281.54,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4955.925312
2017-09-26,0,32.6,22.3,28.3,16.9,74,24,1.6,10.2,27.48,303580,3742,43040,58210,24864,1827.4,1491.59,1282.56,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4303.251228
2017-09-27,21,54.1,19.4,22.6,17.3,88,35,1.8,14.1,17.71,303580,3742,43040,58210,24864,1828.77,1492.61,1283.51,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4390.238243
2017-09-28,0.2,7.5,19.7,25.1,15,65,6,2.2,11,70.4,303580,3742,43040,58210,24864,1828.46,1493.88,1284.76,2,4.1,1.2,1.5,1,2.3,1.6,2.8,3446.343926
2017-09-29,0,0,15.8,21.8,10.3,56,6,1.7,13.5,21.59,303580,3742,43040,58210,24864,1829.84,1495.49,1286.33,2,4.1,1.2,1.5,1,2.3,1.6,2.8,5089.790912
2017-09-30,0,0,17.3,25.9,9.9,67,10,1.4,9.4,134.18,303580,3742,43040,58210,24864,1830.76,1497.04,1287.99,2,4.1,1.2,1.5,1,2.3,1.6,2.8,4148.472391
2017-10-01,21.2,111.9,16.6,20.3,12.9,83,17,1.6,17.8,0.19,303580,3742,43040,58210,24864,1831.53,1498.61,1289.44,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,4600
2017-10-02,15,220.6,19.9,24.6,16.5,86,32,1.8,16.4,27.8,303580,3742,43040,58210,24864,1832.86,1499.74,1290.64,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,4996.685538
2017-10-03,0.6,19,18.1,23.1,14.9,74,31,1.9,11.6,9.74,303580,3742,43040,58210,24864,1834.49,1500.86,1291.64,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,4879.471247
2017-10-07,0.1,4.5,19.4,24.6,15.9,85,42,1.2,8.9,7.3,303580,3742,43040,58210,24864,1833.92,1502.37,1293.05,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,5618.57092
2017-10-09,0,0,20.9,27.1,16.4,82,34,1.1,6.3,34.33,303580,3742,43040,58210,24864,1834.32,1502.79,1293.63,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,4553.346149
2017-10-10,1.5,38.8,20.9,26.6,16.8,84,35,1.2,8.7,17.38,303580,3742,43040,58210,24864,1833.25,1503,1293.86,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,4744.56967
2017-10-11,6.3,36.5,17.7,21.8,14.6,85,53,1.9,11.8,19.66,303580,3742,43040,58210,24864,1835.23,1503.39,1294.35,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,5083.088352
2017-10-12,9.3,44.2,13.1,15.5,10.6,86,39,1.5,14,31.33,303580,3742,43040,58210,24864,1835.65,1503.75,1294.79,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,3592.045958
2017-10-13,0,13.5,13,19.2,7.7,68,19,1.9,11.2,14.13,303580,3742,43040,58210,24864,1835.07,1504.14,1295.24,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,5115.043598
2017-10-14,0,1.9,14.1,20.3,8.9,60,16,1.8,13.9,16.99,303580,3742,43040,58210,24864,1835.41,1504.48,1295.57,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,4755.248337
2017-10-16,0,17.9,15.5,20.2,12.1,71,23,1.6,13.1,47.71,303580,3742,43040,58210,24864,1835.43,1505.13,1296.3,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,4328.963714
2017-10-17,0,0,15.1,21.6,9.7,73,23,1.5,10.3,20.63,303580,3742,43040,58210,24864,1836.07,1505.46,1296.58,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,4504.322251
2017-10-18,0.3,7.5,15.6,18.7,13,70,37,2.1,12.1,21.53,303580,3742,43040,58210,24864,1836.06,1505.53,1296.72,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,4831.633589
2017-10-19,0.5,11.7,15.3,20.5,11.3,74,32,1.5,10.6,51.02,303580,3742,43040,58210,24864,1835.8,1505.79,1297.04,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,3302.634573
2017-10-20,0,0,15.2,22.4,10.1,76,22,1.4,9.3,19.02,303580,3742,43040,58210,24864,1835.65,1506,1297.28,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,5102.892102
2017-10-21,0,0,15.1,22.6,9.4,72,17,1.8,14,14.82,303580,3742,43040,58210,24864,1835.34,1506.18,1297.32,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,5521.341251
2017-10-23,0,0,12.9,18.6,8,61,28,1.9,13.8,46.9,303580,3742,43040,58210,24864,1836.29,1506.44,1297.76,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,4560.119709
2017-10-24,0.1,1.2,11.7,18.5,7.3,74,12,1.2,8,32.24,303580,3742,43040,58210,24864,1837.36,1506.61,1298.06,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,4275.703319
2017-10-25,0,0,11.7,19.8,6,75,24,1.2,7.6,22.38,303580,3742,43040,58210,24864,1837.29,1506.74,1298.36,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,4576.861636
2017-10-26,0,0,12.7,19.5,6.9,75,14,1,6,27.26,303580,3742,43040,58210,24864,1837,1506.88,1298.45,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,5625.712714
2017-10-27,0,0,14.4,21.5,9.6,73,16,1.1,7,16.93,303580,3742,43040,58210,24864,1836.1,1507,1298.62,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,5109.94514
2017-10-28,0,0,15.3,22.1,9.2,76,27,1.5,10.9,15.7,303580,3742,43040,58210,24864,1836.49,1507.12,1298.64,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,5135.339638
2017-10-30,0,3.2,7.9,14.1,2.9,47,12,2.3,19.7,16.1,303580,3742,43040,58210,24864,1836.74,1507.5,1299.12,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,4993.091474
2017-10-31,0,0,8.8,17.5,1,60,10,1.3,7.9,23.17,303580,3742,43040,58210,24864,1836.41,1507.71,1299.33,1.8,2.9,1.4,1.4,0.9,2.7,1.3,2,5459.611583
2017-11-01,0,0,12.2,18.5,6,70,15,1.5,10,150.16,303580,3742,43040,58210,24864,1836.79,1508.62,1300.42,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3,4042.930376
2017-11-02,0.1,3.7,13.4,19.3,9,78,28,1.1,7,29.84,303580,3742,43040,58210,24864,1837.22,1508.95,1300.9,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3,3931.86508
2017-11-03,1.3,20.9,12.1,18.4,7.1,72,28,2.2,16.8,41.82,303580,3742,43040,58210,24864,1837.44,1509.35,1301.18,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3,4895.884515
2017-11-04,1.3,33,8.1,13.8,3.6,60,20,2.2,18.9,16.72,303580,3742,43040,58210,24864,1838.14,1509.82,1301.58,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3,5149.921665
2017-11-06,0,0,9.6,18,2.6,69,6,1.3,9.1,38.41,303580,3742,43040,58210,24864,1838.04,1510.48,1302.67,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3,4488.004817
2017-11-07,0.1,5.2,13.5,19.8,6.4,73,23,1.2,10,17.69,303580,3742,43040,58210,24864,1840.38,1512.06,1304.13,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3,5436.404625
2017-11-08,0,1.9,14.1,19.6,7.5,61,12,2.4,12.6,24.32,303580,3742,43040,58210,24864,1842.4,1513.34,1305.54,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3,4308.197262
2017-11-09,0,0,9.2,17.6,2.8,61,9,1.2,10.5,37.06,303580,3742,43040,58210,24864,1843.49,1514.43,1306.59,1.2,0.2,1.4,1.4,0.7,2.3,1.1,1.3,3708.945605
